152222,科爾沁右翼中旗,Horqin youyi zhongqi,Ke'erqin youyi zhongqi,3,,
152223,扎賚特旗,Jalaid qi,Zalaite qi,3,,
152224,突泉,Tuquan,Tuquan,3,,
152500,錫林郭勒盟,Xilin Gol meng,Xilinguole meng,2,,
152501,二連浩特市,Erenhot shi,Erlianhaote shi,3,,
152502,錫林浩特市,Xilinhot shi,Xilinhaote shi,3,,
152522,阿巴嘎旗,Abag qi,Abaga qi,3,44.0217368,114.9687910
152523,蘇尼特左旗,Sonid zuoqi,Sunite zuoqi,3,,
152524,蘇尼特右旗,Sonid youq,Sunite youqi,3,,
152525,東烏珠穆沁旗,Dong Ujimqin qi,Dongwuzhumuqin qi,3,,
152526,西烏珠穆沁旗,Xi Ujimqin qi,Xiwuzhumuqin qi,3,,
152527,太仆寺旗,,,3,41.8772621,115.2829957
152528,镶黄旗,,,3,42.2323703,113.8472843
152529,正镶白旗,,,3,42.3086015,114.9975550
152530,正藍旗,Zhenglan qi,Zhenglan qi,3,,
152531,多倫,Duolun,Duolun,3,,
152900,阿拉善盟,Alxa meng,Alashan meng,2,38.8463676,105.6860733
152921,阿拉善左旗,Alxa zuoqi,Alashan zuoqi,3,38.837301,105.664787
152922,阿拉善右旗,Alxa youqi,Alashan youqi,3,39.2152729,101.6708815
152923,額濟納旗,Ejin qi,Ejina qi,3,,
210000,辽宁省,Liaoning,,1,41.7966156,123.4116821
210100,沈阳市,,,2,41.8275867,123.4164083
210101,沈陽市轄區,Shenyang shixiaqu,Shenyang shixiaqu,3,,
210102,沈陽﹕和平區,Shenyang: Heping qu,Shenyang: Heping qu,3,,
210103,沈河区,,,3,41.7960161,123.4585083
210104,沈陽﹕大東區,Shenyang: Dadong qu,Shenyang: Dadong qu,3,,
210105,沈陽﹕皇姑區,Shenyang: Huanggu qu,Shenyang: Huanggu qu,3,,
210106,沈陽﹕鐵西區,Shenyang: Tiexi qu,Shenyang: Tiexi qu,3,,
210111,沈陽﹕蘇家屯區,Shenyang: Sujiatun qu,Shenyang: Sujiatun qu,3,,
210112,沈陽﹕東陵區,Shenyang: Dongling qu,Shenyang: Dongling qu,3,,
210113,沈北新区,,,3,42.0534194,123.5267437
210114,沈陽﹕于洪區,Shenyang: Yuhong qu,Shenyang: Yuhong qu,3,,
210122,遼中,Liaozhong,Liaozhong,3,,
210123,康平,Kangping,Kangping,3,,
210124,法庫,Faku,Faku,3,,
210181,新民市,Xinmin shi,Xinmin shi,3,42.0039368,122.8834856
210200,大連市,Dalian shi,Dalian shi,2,,
210201,大連市轄區,Dalian shixiaqu,Dalian shixiaqu,3,,
210202,大連﹕中山區,Dalian: Zhongshan qu,Dalian: Zhongshan qu,3,,
210203,大連﹕西崗區,Dalian: Xigang qu,Dalian: Xigang qu,3,,
210204,大連﹕沙河口區,Dalian: Shahekou qu,Dalian: Shahekou qu,3,,
210211,大連﹕甘井子區,Dalian: Ganjingzi qu,Dalian: Ganjingzi qu,3,,
210212,大連﹕旅順口區,Dalian: Lushunkou qu,Dalian: Lushunkou qu,3,,
210213,大連﹕金州區,Dalian: Jinzhou qu,Dalian: Jinzhou qu,3,,
210224,長海,Changhai,Changhai,3,,
210281,瓦房店市,Wafangdian shi,Wafangdian shi,3,39.7432880,121.7532778
210282,普蘭店市,Pulandian shi,Pulandian shi,3,,
210283,莊河市,Zhuanghe shi,Zhuanghe shi,3,,
210300,鞍山市,Anshan shi,Anshan shi,2,41.0631905,123.0268979
210301,鞍山市轄區,Anshan shixiaqu,Anshan shixiaqu,3,,
210302,鞍山﹕鐵東區,Anshan: Tiedong qu,Anshan: Tiedong qu,3,,
210303,鞍山﹕鐵西區,Anshan: Tiexi qu,Anshan: Tiexi qu,3,,
210304,鞍山﹕立山區,Anshan: Lishan qu,Anshan: Lishan qu,3,,
210311,千山区,,,3,41.0751051,122.9610658
210321,台安,Tai'an,Tai'an,3,,
210323,岫岩滿族自治縣,Xiuyan Manzu zizhixian,Xiuyan Manzu zizhixian,3,,
210381,海城市,Haicheng shi,Haicheng shi,3,40.8279527,122.7332819
210400,撫順市,Fushun shi,Fushun shi,2,,
210401,撫順市轄區,Fushun shixiaqu,Fushun shixiaqu,3,,
210402,撫順﹕新撫區,Fushun: Xinfu qu,Fushun: Xinfu qu,3,,
210403,东洲区,,,3,41.8129149,124.0055609
210404,撫順﹕望花區,Fushun: Wanghua qu,Fushun: Wanghua qu,3,,
210411,顺城区,,,3,41.9477691,123.9348257
210421,撫順,Fushun,Fushun,3,,
210422,新賓,Xinbin,Xinbin,3,,
210423,清原滿族自治縣,Qingyuan Manzu zizhixian,Qingyuan Manzu zizhixian,3,,
210500,本溪市,Benxi shi,Benxi shi,2,41.2927534,123.7990844
210501,本溪市轄區,Benxi shixiaqu,Benxi shixiaqu,3,,
210502,本溪﹕平山區,Benxi: Pingshan qu,Benxi: Pingshan qu,3,,
210503,本溪﹕溪湖區,Benxi: Xihu qu,Benxi: Xihu qu,3,,
210504,本溪﹕明山區,Benxi: Mingshan qu,Benxi: Mingshan qu,3,,
210505,本溪﹕南芬區,Benxi: Nanfen qu,Benxi: Nanfen qu,3,,
210521,本溪滿族自治縣,Benxi Manzu zizhixian,Benxi Manzu zizhixian,3,,
210522,桓仁滿族自治縣,Huanren Manzu zizhixian,Huanren Manzu zizhixian,3,,
210600,丹東市,Dandong shi,Dandong shi,2,,
210601,丹東市轄區,Dandong shixiaqu,Dandong shixiaqu,3,,
210602,丹東﹕元寶區,Dandong: Yuanbao qu,Dandong: Yuanbao qu,3,,
210603,丹東﹕振興區,Dandong: Zhenxing qu,Dandong: Zhenxing qu,3,,
210604,丹東﹕振安區,Dandong: Zhen'an qu,Dandong: Zhen'an qu,3,,
210624,寬甸,Kuandian,Kuandian,3,,
210681,東港市,Donggang shi,Donggang shi,3,,
210682,鳳城市,Fengcheng shi,Fengcheng shi,3,,
210700,錦州市,Jinzhou shi,Jinzhou shi,2,,
210701,錦州市轄區,Jinzhou shixiaqu,Jinzhou shixiaqu,3,,
210702,錦州﹕古塔區,Jinzhou: Guta qu,Jinzhou: Guta qu,3,,
210703,錦州﹕凌河區,Jinzhou: Linghe qu,Jinzhou: Linghe qu,3,,
210711,錦州﹕太和區,Jinzhou: Taihe qu,Jinzhou: Taihe qu,3,,
210726,黑山,Heishan,Heishan,3,,
210727,義縣,Yi xian,Yi xian,3,,
210781,凌海市,Linghai shi,Linghai shi,3,28.8488922,121.1184464
210782,北镇市,,,3,41.5961808,121.8002379
210800,營口市,Yingkou shi,Yingkou shi,2,,
210801,營口市轄區,Yingkou shixiaqu,Yingkou shixiaqu,3,,
210802,營口﹕站前區,Yingkou: Zhanqian qu,Yingkou: Zhanqian qu,3,,
210803,營口﹕西市區,Yingkou: Xishi qu,Yingkou: Xishi qu,3,,
210804,鲅鱼圈区,,,3,40.2632110,122.1288085
210811,老边区,,,3,40.6800685,122.3788655
210881,蓋州市,Gaizhou shi,Gaizhou shi,3,,
210882,大石橋市,Dashiqiao shi,Dashiqiao shi,3,,
210900,阜新市,Fuxin shi,Fuxin shi,2,42.0181663,121.6748285
210901,阜新市轄區,Fuxin shixiaqu,Fuxin shixiaqu,3,,
210902,阜新﹕海州區,Fuxin: Haizhou qu,Fuxin: Haizhou qu,3,,
210903,新邱区,,,3,42.0875859,121.7924595
210904,阜新﹕太平區,Fuxin: Taiping qu,Fuxin: Taiping qu,3,,
210905,阜新﹕清河門區,Fuxin: Qinghemen qu,Fuxin: Qinghemen qu,3,,
210911,细河区,,,3,42.0253317,121.6801393
210921,阜新蒙古族自治縣,Fuxin Mongolzu zizhixian,Fuxin Mongolzu zizhixian,3,,
210922,彰武,Zhangwu,Zhangwu,3,,
211000,遼陽市,Liaoyang shi,Liaoyang shi,2,,
211001,遼陽市轄區,Liaoyang shixiaqu,Liaoyang shixiaqu,3,,
211002,遼陽﹕白塔區,Liaoyang: Baita qu,Liaoyang: Baita qu,3,,
211003,遼陽﹕文聖區,Liaoyang: Wensheng qu,Liaoyang: Wensheng qu,3,,
211004,遼陽﹕宏偉區,Liaoyang: Hongwei qu,Liaoyang: Hongwei qu,3,,
211005,遼陽﹕弓長嶺區,Liaoyang: Gongchangling qu,Liaoyang: Gongchangling qu,3,,
211011,太子河区,,,3,41.2535890,123.1815004
211021,遼陽,Liaoyang,Liaoyang,3,,
211081,灯塔市,,,3,41.4173231,123.2832849
211100,盤錦市,Panjin shi,Panjin shi,2,,
211101,盤錦市轄區,Panjin shixiaqu,Panjin shixiaqu,3,,
211102,盤錦﹕雙台子區,Panjin: Shuangtaizi qu,Panjin: Shuangtaizi qu,3,,
211103,盤錦﹕興隆台區,Panjin: Xinglongtai qu,Panjin: Xinglongtai qu,3,,
211121,大窪,Dawa,Dawa,3,,
211122,盤山,Panshan,Panshan,3,,
211200,鐵嶺市,Tieling shi,Tieling shi,2,,
211201,鐵嶺市轄區,Tieling shixiaqu,Tieling shixiaqu,3,,
211202,鐵嶺﹕銀州區,Tieling: Yinzhou qu,Tieling: Yinzhou qu,3,,
211204,鐵嶺﹕清河區,Tieling: Qinghe qu,Tieling: Qinghe qu,3,,
211221,鐵嶺,Tieling,Tieling,3,,
211223,西豐,Xifeng,Xifeng,3,,
211224,昌圖,Changtu,Changtu,3,,
211281,调兵山市,,,3,42.4674831,123.5672557
211282,開原市,Kaiyuan shi,Kaiyuan shi,3,,
211300,朝陽市,Chaoyang shi,Chaoyang shi,2,,
211301,朝陽市轄區,Chaoyang shixiaqu,Chaoyang shixiaqu,3,,
211302,朝陽﹕雙塔區,Chaoyang: Shuangta qu,Chaoyang: Shuangta qu,3,,
211303,朝陽﹕龍城區,Chaoyang: Longcheng qu,Chaoyang: Longcheng qu,3,,
211321,朝陽,Chaoyang,Chaoyang,3,,
211322,建平,Jianping,Jianping,3,,
211324,喀喇沁左翼蒙古族自治縣,Kalaqin zuoyi Mongolzu zizhixian,Kalaqin zuoyi Mongolzu zizhixian,3,,
211381,北票市,Beipiao shi,Beipiao shi,3,41.8011270,120.7706988
211382,凌源市,Lingyuan shi,Lingyuan shi,3,41.2444416,119.4014847
211400,葫芦岛市,Huludao,,2,40.7110119,120.8363163
211401,錦西市轄區,Jinxi shixiaqu,Jinxi shixiaqu,3,,
211402,錦西﹕連山區,Jinxi: Lianshan qu,Jinxi: Lianshan qu,3,,
211403,龙港区,,,3,40.7519630,120.9070301
211404,錦西﹕南票區,Jinxi: Nanpiao qu,Jinxi: Nanpiao qu,3,,
211421,綏中,Suizhong,Suizhong,3,,
211422,建昌,Jianchang,Jianchang,3,,
211481,興城市,Xingcheng shi,Xingcheng shi,3,,
220000,吉林省,Jilin,,1,43.8925629,125.3154297
220100,長春市,Changchun shi,Changchun shi,2,,
220101,長春市轄區,Changchun shixiaqu,Changchun shixiaqu,3,,
220102,長春﹕南關區,Changchun: Nanguang qu,Changchun: Nanguang qu,3,,
220103,長春﹕寬城區,Changchun: Kuancheng qu,Changchun: Kuancheng qu,3,,
220104,長春﹕朝陽區,Changchun: Chaoyang qu,Changchun: Chaoyang qu,3,,
220105,二道区,,,3,43.8595964,125.5892122
220106,绿园区,,,3,43.8865964,125.1906466
220112,双阳区,,,3,43.5334371,125.7285690
220122,農安,Nong'an,Nong'an,3,,
220181,九台市,Jiutai shi,Jiutai shi,3,44.1898897,125.9623933
220182,榆樹市,Yushu shi,Yushu shi,3,,
220183,德惠市,Dehui shi,Dehui shi,3,44.4652506,125.8296776
220200,吉林市,Jilin shi,Jilin shi,2,43.8735427,126.4687943
220201,吉林市轄區,Jilin shixiaqu,Jilin shixiaqu,3,,
220202,吉林﹕昌邑區,Jilin: Changyi qu,Jilin: Changyi qu,3,,
220203,吉林﹕龍潭區,Jilin: Longtan qu,Jilin: Longtan qu,3,,
220204,吉林﹕船營區,Jilin: Chuanying qu,Jilin: Chuanying qu,3,,
220211,丰满区,,,3,43.8215313,126.5623069
220221,永吉,Yongji,Yongji,3,,
220281,蛟河市,Jiaohe shi,Jiaohe shi,3,43.6837558,127.3838460
220282,樺甸市,Huadian shi,Huadian shi,3,,
220283,舒蘭市,Shulan shi,Shulan shi,3,,
220284,磐石市,,,3,43.1058709,126.1361468
220300,四平市,Siping shi,Siping shi,2,43.0968622,124.4146514
220301,四平市轄區,Siping shixiaqu,Siping shixiaqu,3,,
220302,四平﹕鐵西區,Siping: Tiexi qu,Siping: Tiexi qu,3,,
220303,四平﹕鐵東區,Siping: Tiedong qu,Siping: Tiedong qu,3,,
220322,梨樹,Lishu,Lishu,3,,
220323,伊通滿族自治縣,Yitong Manzu zizhixian,Yitong Manzu zizhixian,3,,
220381,公主嶺市,Gongzhuling shi,Gongzhuling shi,3,,
220382,双辽市,,,3,43.7342824,123.7038016
220400,遼源市,Liaoyuan shi,Liaoyuan shi,2,,
220401,遼源市轄區,Liaoyuan shixiaqu,Liaoyuan shixiaqu,3,,
220402,遼源﹕龍山區,Liaoyuan: Longshan qu,Liaoyuan: Longshan qu,3,,
220403,遼源﹕西安區,Liaoyuan: Xi'an qu,Liaoyuan: Xi'an qu,3,,
220421,東豐,Dongfeng,Dongfeng,3,,
220422,東遼,Dongliao,Dongliao,3,,
220500,通化市,Tonghua shi,Tonghua shi,2,41.7508802,125.9941506
220501,通化市轄區,Tonghua shixiaqu,Tonghua shixiaqu,3,,
220502,通化﹕東昌區,Tonghua: Dongchang qu,Tonghua: Dongchang qu,3,,
220503,通化﹕二道江區,Tonghua: Erdaojiang qu,Tonghua: Erdaojiang qu,3,,
220521,通化,Tonghua,Tonghua,3,,
220523,輝南,Huinan,Huinan,3,,
220524,柳河,Liuhe,Liuhe,3,,
220581,梅河口市,Meihekou shi,Meihekou shi,3,42.5303380,125.6838298
220582,集安市,Ji'an shi,Ji'an shi,3,41.1304032,126.1840725
220600,白山市,Baishan,,2,41.9399965,126.4235830
220601,白城市轄區,Baicheng shixiaqu,Baicheng shixiaqu,3,,
220602,浑江区,,,3,,
220605,江源区,,,3,42.0567731,126.5911460
220621,撫松,Fusong,Fusong,3,,
220622,靖宇,Jingyu,Jingyu,3,,
220623,長白朝鮮族自治縣,Changbai Chaoxianzu zizhixian,Changbai Chaoxianzu zizhixian,3,,
220681,臨江市,Linjiang shi,Linjiang shi,3,,
220700,松原市,Songyuan,,2,45.1417912,124.8251152
220701,市辖区,City area,,3,,
220702,宁江区,,,3,45.1718798,124.8170149
220721,前郭尔罗斯蒙古族自治县,,,3,45.1171684,124.8235595
220722,长岭县,,,3,44.2771783,123.9822793
220723,乾安,Qian'an,Qian'an,3,,
220781,扶余市,,,3,,
220800,白城市,,,2,45.6216692,122.8510523
220801,市辖区,City area,,3,,
220802,白城﹕洮北區,Baicheng: Taobei qu,Baicheng: Taobei qu,3,,
220821,鎮賚,Zhenlai,Zhenlai,3,,
220822,通榆,Tongyu,Tongyu,3,,
220881,洮南市,Tao'nan shi,Tao'nan shi,3,45.3359628,122.7867329
220882,大安市,Da'an shi,Da'an shi,3,45.5060085,124.2725480
222400,延邊朝鮮族自治州,Yanbian Chaoxianzu zizhizhou,Yanbian Chaoxianzu zizhizhou,2,,
222401,延吉市,Yanji shi,Yanji shi,3,43.1279169,129.3687987
222402,圖們市,Tumen shi,Tumen shi,3,,
222403,敦化市,Dunhua shi,Dunhua shi,3,43.6226094,128.3468664
222404,琿春市,Hunchun shi,Hunchun shi,3,,
222405,龍井市,Longjing shi,Longjing shi,3,,
222406,和龍市,Helong shi,Helong shi,3,,
222424,汪清,Wangqing,Wangqing,3,,
222426,安圖,Antu,Antu,3,,
230000,黑龙江省,Heilongjiang,,1,45.7414932,126.6433411
230100,哈爾濱市,Harin shi,Ha'erin shi,2,,
230101,哈爾濱市轄區,Harbin shixiaqu,Ha'erbin shixiaqu,3,,
230102,哈爾濱﹕道里區,Harbin: Daoli qu,Ha'erbin: Daoli qu,3,,
230103,哈爾濱﹕南崗區,Harbin: Nangang qu,Ha'erbin: Nangang qu,3,,
230104,哈爾濱﹕道外區,Harbin: Daowai qu,Ha'erbin: Daowai qu,3,,
230108,哈爾濱﹕平房區,Harbin: Pingfang qu,Ha'erbin: Pingfang qu,3,,
230109,松北区,,,3,45.8097175,126.5419436
230110,香坊区,,,3,45.7228623,126.6791975
230111,呼兰区,,,3,45.8877305,126.5875411
230112,阿城区,,,3,45.5414426,126.9753027
230123,依蘭,Yilan,Yilan,3,,
230124,方正,Fangzheng,Fangzheng,3,,
230125,宾县,,,3,45.7755529,127.6264465
230126,巴彦县,,,3,46.2472260,127.1975827
230127,木兰县,,,3,46.0799438,128.0691934
230128,通河县,,,3,46.2077549,129.1272497
230129,延寿县,,,3,45.4635470,128.5061467
230182,双城市,,,3,45.4202176,126.1988032
230183,尚志市,,,3,45.0431982,128.2252657
230184,五常市,,,3,44.7518383,127.4094987
230200,齊齊哈爾市,Qiqihar shi,Qiqiha'er shi,2,,
230201,齊齊哈爾市轄區,Qiqihar shixiaqu,Qiqiha'er shixiaqu,3,,
230202,齊齊哈爾﹕龍沙區,Qiqihar: Longsha qu,Qiqiha'er: Longsha qu,3,,
230203,齊齊哈爾﹕建華區,Qiqihar: Jianhua qu,Qiqiha'er: Jianhua qu,3,,
230204,齊齊哈爾﹕鐵鋒區,Qiqihar: Tiefeng qu,Qiqiha'er: Tiefeng qu,3,,
230205,齊齊哈爾﹕昂昂溪區,Qiqihar: Ang'angxi qu,Qiqiha'er: Ang'angxi qu,3,,
230206,齊齊哈爾﹕富拉爾基區,Qiqihar: Fulaerji qu,Qiqiha'er: Fulaerji qu,3,,
230207,碾子山区,,,3,47.5168891,122.8877020
230208,梅里斯达斡尔族区,,,3,47.3090924,123.7520385
230221,龍江,Longjiang,Longjiang,3,,
230223,依安,Yi'an,Yi'an,3,,
230224,泰來,Tailai,Tailai,3,,
230225,甘南,Gannan,Gannan,3,,
230227,富裕,Fuyu,Fuyu,3,,
230229,克山,Keshan,Keshan,3,,
230230,克東,Kedong,Kedong,3,,
230231,拜泉,Baiquan,Baiquan,3,,
230281,訥河市,Nehe shi,Nehe shi,3,,
230300,雞西市,Jixi shi,Jixi shi,2,,
230301,雞西市轄區,Jixi shixiaqu,Jixi shixiaqu,3,,
230302,雞西﹕雞冠區,Jixi: Jiguan qu,Jixi: Jiguan qu,3,,
230303,恒山区,,,3,45.2106680,130.9049642
230304,雞西﹕滴道區,Jixi: Didao qu,Jixi: Didao qu,3,,
230305,雞西﹕梨樹區,Jixi: Lishu qu,Jixi: Lishu qu,3,,
230306,雞西﹕城子河區,Jixi: Chengzihe qu,Jixi: Chengzihe qu,3,,
230307,雞西﹕麻山區,Jixi: Mashan qu,Jixi: Mashan qu,3,,
230321,雞東,Jidong,Jidong,3,,
230381,虎林市,,,3,45.7626730,132.9371345
230382,密山市,,,3,45.5464695,131.8778229
230400,鶴崗市,Hegang shi,Hegang shi,2,,
230401,鶴崗市轄區,Hegang shixiaqu,Hegang shixiaqu,3,,
230402,鶴崗﹕向陽區,Hegang: Xiangyang qu,Hegang: Xiangyang qu,3,,
230403,鶴崗﹕工農區,Hegang: Gongnong qu,Hegang: Gongnong qu,3,,
230404,鶴崗﹕南山區,Hegang: Nanshan qu,Hegang: Nanshan qu,3,,
230405,鶴崗﹕興安區,Hegang: Xing'an qu,Hegang: Xing'an qu,3,,
230406,鶴崗﹕東山區,Hegang: Dongshan qu,Hegang: Dongshan qu,3,,
230407,鶴崗﹕興山區,Hegang: Xingshan qu,Hegang: Xingshan qu,3,,
230421,蘿北,Luobei,Luobei,3,,
230422,綏濱,Suibin,Suibin,3,,
230500,雙鴨山市,Shuangyashan shi,Shuangyashan shi,2,,
230501,雙鴨山市轄區,Shuangyashan shixiaqu,Shuangyashan shixiaqu,3,,
230502,雙鴨山﹕尖山區,Shuangyashan: Jianshan qu,Shuangyashan: Jianshan qu,3,,
230503,雙鴨山﹕嶺東區,Shuangyashan: Lingdong qu,Shuangyashan: Lingdong qu,3,,
230505,雙鴨山﹕四方台區,Shuangyashan: Sifangtai qu,Shuangyashan: Sifangtai qu,3,,
230506,雙鴨山﹕寶山區,Shuangyashan: Baoshan qu,Shuangyashan: Baoshan qu,3,,
230521,集賢,Jixian,Jixian,3,,
230522,友誼,Youyi,Youyi,3,,
230523,寶清,Baoqing,Baoqing,3,,
230524,饒河,Raohe,Raohe,3,,
230600,大慶市,Daqing shi,Daqing shi,2,,
230601,大慶市轄區,Daqing shixiaqu,Daqing shixiaqu,3,,
230602,大慶﹕薩爾圖區,Daqing: Sairt qu,Daqing: Sairt qu,3,,
230603,大慶﹕龍鳳區,Daqing: Longfeng qu,Daqing: Longfeng qu,3,,
230604,大慶﹕讓胡路區,Daqing: Ranghulu qu,Daqing: Ranghulu qu,3,,
230605,大慶﹕紅崗區,Daqing: Honggang qu,Daqing: Honggang qu,3,,
230606,大慶﹕大同區,Daqing: Datong qu,Daqing: Datong qu,3,,
230621,肇州,Zhaozhou,Zhaozhou,3,,
230622,肇源,Zhaoyuan,Zhaoyuan,3,,
230623,林甸,Lindain,Lindain,3,,
230624,杜爾伯特蒙古族自治縣,Dorbod Mongolzu zizhixian,Du'erbote Mengguzu zizhixian,3,,
230700,伊春市,Yichun shi,Yichun shi,2,47.7753219,128.9185202
230701,伊春市轄區,Yichun shixiaqu,Yichun shixiaqu,3,,
230702,伊春﹕伊春區,Yichun: Yichun qu,Yichun: Yichun qu,3,,
230703,伊春﹕南岔區,Yichun: Nancha qu,Yichun: Nancha qu,3,,
230704,伊春﹕友好區,Yichun: Youhao qu,Yichun: Youhao qu,3,,
230705,伊春﹕西林區,Yichun: Xilin qu,Yichun: Xilin qu,3,,
230706,伊春﹕翠巒區,Yichun: Cuilin qu,Yichun: Cuilin qu,3,,
230707,伊春﹕新青區,Yichun: Xinqing qu,Yichun: Xinqing qu,3,,
230708,伊春﹕美溪區,Yichun: Meixi qu,Yichun: Meixi qu,3,,
230709,伊春﹕金山屯區,Yichun: Jinshantun qu,Yichun: Jinshantun qu,3,,
230710,伊春﹕五營區,Yichun: Wuying qu,Yichun: Wuying qu,3,,
230711,伊春﹕烏馬河區,Yichun: Wumahe qu,Yichun: Wumahe qu,3,,
230712,伊春﹕湯旺河區,Yichun: Tangwanghe qu,Yichun: Tangwanghe qu,3,,
230713,伊春﹕帶嶺區,Yichun: Dailing qu,Yichun: Dailing qu,3,,
230714,伊春﹕烏伊嶺區,Yichun: Wuyiling qu,Yichun: Wuyiling qu,3,,
230715,伊春﹕紅星區,Yichun: Hongxing qu,Yichun: Hongxing qu,3,,
230716,伊春﹕上甘嶺區,Yichun: Shangganling qu,Yichun: Shangganling qu,3,,
230722,嘉蔭,Jiayin,Jiayin,3,,
230781,鐵力市,Tieli shi,Tieli shi,3,,
230800,佳木斯市,Jiamusi shi,Jiamusi shi,2,46.7704167,130.2756000
230801,佳木斯市轄區,Jiamusi shixiaqu,Jiamusi shixiaqu,3,,
230803,佳木斯﹕向陽區,Jiamusi: Xiangyang qu,Jiamusi: Xiangyang qu,3,,
230804,佳木斯﹕前進區,Jiamusi: Qianjin qu,Jiamusi: Qianjin qu,3,,
230805,佳木斯﹕東風區,Jiamusi: Dongfeng qu,Jiamusi: Dongfeng qu,3,,
230811,佳木斯﹕郊區,Jiamusi: Jiaoqu,Jiamusi: Jiaoqu,3,,
230822,樺南,Hua'nan,Hua'nan,3,,
230826,樺川,Huachuan,Huachuan,3,,
230828,湯原,Tangyuan,Tangyuan,3,,
230833,撫遠,Fuyuan,Fuyuan,3,,
230881,同江市,Tongjiang shi,Tongjiang shi,3,47.8641118,133.2192063
230882,富錦市,Fujin shi,Fujin shi,3,,
230900,七台河市,Qitaihe shi,Qitaihe shi,2,45.7695811,131.0157502
230901,七台河市轄區,Qitaihe shixiaqu,Qitaihe shixiaqu,3,,
230902,七台河﹕新興區,Qitaihe: Xinxin qu,Qitaihe: Xinxin qu,3,,
230903,七台河﹕桃山區,Qitaihe: Taoshan qu,Qitaihe: Taoshan qu,3,,
230904,七台河﹕茄子河區,Qitaihe: Qiezihe qu,Qitaihe: Qiezihe qu,3,,
230921,勃利,Boli,Boli,3,,
231000,牡丹江市,Mudanjiang shi,Mudanjiang shi,2,44.5137905,129.7007489
231001,牡丹江市轄區,Mudanjiang shixiaqu,Mudanjiang shixiaqu,3,,
231002,牡丹江﹕東安區,Mudanjiang: Dong'an qu,Mudanjiang: Dong'an qu,3,,
231003,牡丹江﹕陽明區,Mudanjiang: Yangming qu,Mudanjiang: Yangming qu,3,,
231004,牡丹江﹕愛民區,Mudanjiang: Aiming qu,Mudanjiang: Aiming qu,3,,
231005,牡丹江﹕西安區,Mudanjiang: Xi'an qu,Mudanjiang: Xi'an qu,3,,
231024,東寧,Dongning,Dongning,3,,
231025,林口,Linkou,Linkou,3,,
231081,綏芬河市,Suifenhe shi,Suifenhe shi,3,,
231083,海林市,Hailin shi,Hailin shi,3,44.9101768,129.0952349
231084,寧安市,Ning'an shi,Ning'an shi,3,,
231085,穆棱市,,,3,44.4750353,130.3633404
231100,黑河市,Heihe shi,Heihe shi,2,50.2478910,127.5009406
231101,黑河市轄區,Heihe shixiaqu,Heihe shixiaqu,3,,
231102,黑河﹕愛輝區,Heihe: Aihui qu,Heihe: Aihui qu,3,,
231121,嫩江,Nenjiang,Nenjiang,3,,
231123,遜克,Xunke,Xunke,3,,
231124,孫吳,Sunwu,Sunwu,3,,
231181,北安市,Bei'an shi,Bei'an shi,3,48.2391375,126.4818621
231182,五大連池市,Wudalianchi shi,Wudalianchi shi,3,,
231200,绥化市,Suihua,,2,46.6366344,126.9800019
231201,市辖区,City area,,3,,
231202,北林区,,,3,46.6373563,126.9856453
231221,望奎县,,,3,46.8327174,126.4860785
231222,兰西县,,,3,46.2524491,126.2881100
231223,青冈县,,,3,46.6896705,126.1139274
231224,庆安县,,,3,46.8801637,127.5078070
231225,明水县,,,3,47.1764557,125.9037602
231226,绥棱县,,,3,47.2360194,127.1148205
231281,安达市,,,3,46.4180160,125.3440690
231282,肇东市,,,3,46.0511354,125.9621680
231283,海伦市,,,3,47.4619722,126.9731462
232700,大興安嶺地區,Da Hinggan Ling  diqu,Da Hinggan Ling  diqu,2,,
232721,呼瑪,Huma,Huma,3,,
232722,塔河,Tahe,Tahe,3,,
232723,漠河,Mohe,Mohe,3,,
310000,上海市,Shanghai,,1,31.2381763,121.4692688
310100,上海市轄區,Shanghai shixiaqu,Shanghai shixiaqu,2,,
310101,上海﹕黃浦區,Shanghai: Huangpu qu,Shanghai: Huangpu qu,3,,
310104,上海﹕徐匯區,Shanghai: Xuhui qu,Shanghai: Xuhui qu,3,,
310105,上海﹕長寧區,Shanghai: Changning qu,Shanghai: Changning qu,3,,
310106,上海﹕靜安區,Shanghai: Jing'an qu,Shanghai: Jing'an qu,3,,
310107,普陀区,,,3,31.2615492,121.3835621
310108,上海﹕閘北區,Shanghai: Zhabei qu,Shanghai: Zhabei qu,3,,
310109,虹口区,,,3,31.2577981,121.4860010
310110,杨浦区,,,3,31.2972547,121.5273285
310112,上海﹕閔行區,Shanghai: Minhang qu,Shanghai: Minhang qu,3,,
310113,上海﹕寶山區,Shanghai: Baoshan qu,Shanghai: Baoshan qu,3,,
310114,上海﹕嘉定區,Shanghai: Jiading qu,Shanghai: Jiading qu,3,,
310115,上海﹕浦東新區,Shanghai: Pudongxin qu,Shanghai: Pudongxin qu,3,,
310116,金山区,,,3,30.8157062,121.2265456
310117,松江区,,,3,31.0294841,121.1957538
310118,青浦区,,,3,31.1142202,121.0867488
310120,奉贤区,,,3,30.8939115,121.5785909
310200,上海市縣,Shanghai shixian,Shanghai shixian,2,,
310230,崇明,Chongming,Chongming,3,,
320000,江苏省,Jiangsu,,1,32.0476151,118.7727814
320100,南京市,Nanjing shi,Nanjing shi,2,32.0556449,118.7977409
